20010619	1701.61	10596.67	5680.4
20010620	1684.8	10647.33	5699.6
20010621	1685.93	10715.43	5641.4
20010622	1716.88	10604.59	5665.7
20010625	1707.57	10504.22	5661.9
20010626	1710.07	10472.48	5555.7
20010627	1703.38	10434.84	5607.9
20010628	1707.64	10566.21	5638.4
20010629	1726.5	10502.4	5642.5
20010702	1706.62	10593.72	5716.7
20010703	1703.27	10571.11	5639.9
20010704	1693.71	10525.49	5600.5
20010705	1688.02	10479.86	5549.6
20010706	1660.76	10252.68	5479.2
20010709	1654.58	10299.4	5468.9
20010710	1680.34	10175.64	5467.9
20010711	1661.39	10241.02	5391.9
20010712	1672.81	10478.99	5481.6
20010713	1656.94	10539.06	5537
20010716	1660.56	10472.12	5517.1
20010717	1638.78	10606.39	5427.8
20010718	1627.82	10569.83	5404.6
20010719	1626.84	10610	5437.4
20010720	1638.08	10576.65	5387.1
20010723	1627.39	10424.42	5405.3
20010724	1630.85	10241.12	5320.2
20010725	1632.51	10405.67	5275.7
20010726	1639.36	10455.63	5286.1
20010727	1640.4	10416.67	5403.1
20010730	1657.56	10401.72	5446.7
20010731	1666.03	10522.81	5529.1
20010801	1684.83	10510.01	5546.9
20010802	1670.08	10551.18	5584.5
20010803	1649.36	10512.78	5547.6
20010806	1658.21	10401.31	5526.4
20010807	1657.11	10458.74	5536.8
20010808	1641.91	10293.5	5476.5
20010809	1641.67	10298.56	5402.9
20010810	1641.43	10416.25	5427.2
20010813	1626.14	10415.91	5431.1
20010814	1647.45	10412.17	5507.8
20010815	1644.69	10345.95	5461.6
20010816	1634.1	10392.52	5389.8
20010817	1636.19	10240.78	5342.1
20010820	1626.92	10320.07	5357.4
20010821	1631.64	10174.14	5430.3
20010822	1632.4	10276.9	5408.7
20010823	1635.39	10229.15	5396.5
20010824	1624.61	10423.17	5471.9
20010827	1644.95	10382.35	5453.3
20010828	1640.65	10222.03	5434.7
20010829	1634.83	10090.9	5417.6
20010830	1615.74	9919.58	5332.7
20010831	1619.12	9949.75	5345
20010903	1615.51	9973.62	5312.1
20010904	1620.55	9997.49	5379.6
20010905	1622.52	10033.27	5316
20010906	1608	9840.84	5204.3
20010907	1576.95	9605.85	5070.3
20010910	1558.45	9605.51	5033.7
20010911	1566.76	9605.51	4957.9
20010912	1450.45	9605.51	4882.1
20010913	1438.67	9605.51	4943.6
20010914	1400.3	9605.51	4755.7
20010917	1334.45	8920.7	4898.9
20010918	1324.3	8903.4	4848.7
20010919	1342.16	8759.13	4721.7
20010920	1313.47	8376.21	4556.9
20010921	1241.29	8235.81	4433.7
20010924	1284.68	8603.86	4613.9
20010925	1281.52	8659.97	4663.4
20010926	1277.71	8567.39	4696.1
20010927	1310.87	8681.42	4763.6
20010928	1319.53	8847.56	4903.4
20011001	1332.29	8836.83	4785.6
20011002	1350.32	8950.59	4832.3
20011003	1335.26	9123.78	4881.8
20011004	1377.74	9060.88	5016.2
20011005	1385.45	9119.77	5036
20011008	1349.01	9067.94	5032.7
20011009	1382.56	9052.44	5009.8
20011010	1365.56	9240.86	5153.1
20011011	1395.74	9410.45	5164.9
20011012	1416.24	9344.16	5145.5
20011015	1420.78	9347.62	5067.3
20011016	1428.65	9384.23	5082.6
20011017	1442.07	9232.97	5203.4
20011018	1406.74	9163.22	5116
20011019	1388.77	9204.11	5017.7
20011022	1387.98	9377.03	5070.4
20011023	1405.49	9340.08	5193.3
20011024	1417.2	9345.62	5167.6
20011025	1409.18	9462.9	5086.6
20011026	1411.25	9545.17	5188.6
20011029	1393.74	9269.5	5085.9
20011030	1383.36	9121.98	5003.6
20011031	1367.84	9075.14	5039.7
20011101	1347.51	9263.9	5071.2
20011102	1341.57	9323.54	5129.5
20011105	1340.49	9441.03	5209.1
20011106	1335.01	9591.12	5214.1
20011107	1328.5	9554.37	5216.3
20011108	1332.91	9587.52	5278.1
20011109	1362.77	9608	5244.2
20011112	1370.32	9554.37	5146.2
20011113	1366.33	9750.95	5277.1
20011114	1399.25	9823.61	5240.7
20011115	1432.17	9872.39	5238.2
20011116	1422.17	9866.99	5291
20011119	1452.2	9976.46	5338
20011120	1446.82	9901.38	5298.7
20011121	1465.2	9834.68	5313.8
20011122	1451.13	9897.2	5345.9
20011123	1458.2	9959.71	5293.2
20011126	1475.55	9982.75	5302.5
20011127	1502.1	9872.6	5266
20011128	1476.53	9711.86	5205.2
20011129	1454.4	9829.42	5208.5
20011130	1478.54	9851.56	5203.6
20011203	1494.28	9763.96	5164.6
20011204	1538.03	9893.84	5212.1
20011205	1593.19	10114.29	5333.5
20011206	1618.12	10099.14	5369.8
20011207	1628.8	10049.46	5264.7
20011210	1616.36	9921.45	5185
20011211	1602.82	9888.37	5160.8
20011212	1594.59	9894.81	5120
20011213	1569.73	9766.45	5074.9
20011214	1558.45	9811.15	5061
20011217	1571.025	9891.97	5136.3
20011218	1583.6	9998.39	5151.1
20011219	1595.44	10070.49	5120.6
20011220	1593.27	9985.18	5080.2
20011221	1577.07	10035.34	5159.2
20011224	1581.33	10035.34	5177.4
